id,predicted_price
2354300845,299065.99768761237
3824100291,481915.44537584455
6151800612,235992.2090706836
5454200080,1034485.2130288833
6413600290,349752.4853615648
2131200065,353803.7190807685
1459920010,260812.0908292266
50300090,403323.4785771417
2326300090,581318.6063121152
7714000070,395856.9006297177
3630180500,1008140.4701840964
1727850340,938260.9203155696
8691430330,1001811.2861082393
2310030390,241930.4166066395
5561400610,480621.38987243734
7010701016,507396.5565654422
7883605915,233464.93306345126
1282300995,367812.61694613274
4040700310,470289.6739637918
3353400435,239927.30481327753
2143701015,509833.9156171964
255450020,372402.5187230076
1020069017,313694.7453385384
4038200120,494716.651290993
9284801100,271713.2621835522
1965200075,624231.354494237
847100047,539113.4449430594
4038700720,488047.0281693156
6815100085,739137.3332440524
2508000020,334813.3845241912
255520180,771713.749077176
6822100750,547495.7206606892
869700050,303986.86306176486
1775801405,548689.1056625042
6600400090,213185.2769220433
7202330270,433721.6406723024
1683400165,998513.6040100395
2625069070,1023359.1881156713
7625702440,418355.03006313235
3388000640,221672.61664400512
1899400365,271115.96928649565
6899990200,808773.7762718612
5569700020,925713.1317390114
986000045,329556.63991248474
3293700221,328514.1254874569
3764800250,349356.06107927253
2291400566,386322.50168375875
4219401236,1320864.806532242
4239400840,157953.7919150807
7211400990,203584.43378318276
7696500280,188082.9317206757
7215721070,496441.1009454877
3204850140,366377.08173565316
4322200220,608285.6577046945
2566300100,1015613.7844996811
1944900090,427357.34750210185
6648500390,298373.31640761415
7385300020,756587.2570684615
1704900135,328910.7365501725
2877100655,701100.1207451203
2726079098,534912.520486038
7625703800,446376.29963522113
318300040,521116.0192227295
7922800190,493117.5589124539
2023049361,202483.17247123586
8946400210,474900.6176298788
6071600450,534275.3153779067
4343800100,419092.6529908297
1443300140,412556.7591355255
1024039001,832521.6082571425
2767704860,550904.3304853919
7234600851,672595.1668528784
644200065,868084.9625343964
7784400035,753454.9960458045
3826000560,230670.47231321878
9272202260,491891.6765533334
263000253,404074.2903778284
3621059043,550986.9279913409
240000130,548576.2471753085
1352300120,226539.57099553623
7849200861,296371.98303294985
2487700130,487060.40712333017
1796100140,336079.37633327226
7234601221,516757.5874794089
8651710190,447235.0119101006
2916200091,606799.5116061042
1232000915,551769.986309524
1545801970,250220.2955917964
3211200420,323234.096371432
7686204675,185128.87554824285
3141600210,223916.9779088221
3959401284,495558.6020247306
2113700825,252698.98820107925
3876000710,404221.0082811761
522069022,497048.36607093614
3214200070,386205.4158488549
1221039156,280930.71915367775
259600790,416765.83372321626
785000040,500403.18503556005
8138870470,488773.3657298793
2596300035,323852.9154878888
540100057,1349157.2266226395
3073500045,489903.1697858867
5363200266,441803.1770667848
8682261650,547096.9265321526
3224510080,881259.7281253432
3211270160,448235.8952557026
9269200520,183403.4782834441
293810190,475784.0429980468
4197400043,311603.7105249493
3026079031,413622.04298993695
5332200405,952499.0424469238
2473411210,323829.06706036953
9268200315,496991.25492037315
8123500050,588381.101088172
3221069091,483173.43813726056
2485000165,584950.8141704219
4058800215,445829.9954619109
1926059039,777122.734707348
2533300680,913430.6860858053
3343903640,303678.25585475325
5700003705,1821915.024575942
2023049372,391968.9268883829
4058800830,563306.8467752569
3333002302,389559.1227147538
2944500340,286581.83736673044
1982200790,536180.0092870273
8929000270,467013.322425044
8122101440,283544.33379635576
7525530470,773678.5873677953
9332800020,681850.4048447284
3878900525,243696.09253610217
5420300210,259504.56293629907
9232900165,342022.4533374514
6414100026,427707.56993443216
3013300660,712745.927221605
7954300120,582414.1603160911
1081200360,329751.525380645
2877102345,515248.16785538633
2202500255,450867.14198462496
7984400050,225137.29175026764
9558020380,445318.7139219437
7812801850,217715.50269197652
8944460020,373870.6819279574
2306400040,550943.3857065467
8649400410,404250.0551338692
7889602020,240860.99318003893
2041000025,497705.35434266087
871001484,578564.4091779676
2767602141,615015.908781758
3630180470,804314.4187932011
2769602140,473473.7020390453
2473250280,348839.75414031657
5422560660,459072.671574202
3756600240,356733.5445876728
8651600160,816962.1934409137
7202300540,843609.1745504418
8961950250,464958.35184280993
3303000130,449477.07102669426
798000062,269883.976605613
1695900150,758587.4740154148
1604730150,525658.0622367049
4136930310,367481.4173785303
8835401250,1364195.5201319898
8665900328,404165.37019007414
9262800255,330410.36577079596
1853080570,836729.8088808892
5556300114,719644.3695574516
9517200290,444866.47845655476
4037200295,487155.4118440148
7417100123,418737.68934472697
2620069077,190868.31383498482
7922720040,649251.0628774837
558100090,505194.26207075967
257000037,271887.0724763
3319500385,423248.3519531652
9297301520,305559.19202633435
3580900090,356014.7880720017
1321039076,188307.02688262262
7227801581,298757.34799334354
9407001620,307754.1259620438
2130400150,351613.7985356272
2312400200,259316.32122479597
4046700210,354461.2948488414
1193000480,925701.8415678043
1492800296,584263.1993159958
3013300017,378425.1981774242
3630240140,592888.6144953438
1049010390,338373.7156375001
9320900420,155782.31920918144
4315700060,378742.86935072
2591010290,299695.2670543341
323089085,602766.0188262959
6600400270,216262.19785567967
2919701105,477899.71691772767
7202360670,891725.5726331412
8927600100,747478.3475102368
3211700045,609823.6940996727
4027701326,487578.85180546506
1601600195,287719.8336523515
7853280350,798049.8849123754
3629970130,721077.9993849435
7203120020,797349.4718872794
9542900190,372172.8944686173
8035350120,521630.79942556244
1238501184,911235.0150722916
251200240,457661.3662796678
8945300200,196635.46318617312
2162000160,1086648.9136754968
5466310060,200187.16843380063
1239400064,859061.0612237774
5205000020,325556.3627539038
1720800305,612864.7293580648
7280300375,546215.5463658986
2095800400,463035.3919267813
7852010950,560627.9071463904
1428001160,567021.8231704351
9528104910,698876.4497882611
8644210470,806549.1635249212
7923300310,509196.5607448263
254000100,599944.6112595119
1931300688,503780.2921715469
7007700030,448355.78369280125
422049178,238769.74892326235
422069067,441647.07996708516
2923049393,391623.70723860274
930000305,444549.42592759593
2461900448,478331.3036957313
2610100020,310774.0665137573
2895550050,259481.7931241057
7701700040,287520.58499621326
2460900020,452570.8765517958
9827700105,571453.8424867105
1005000240,321030.65753416176
7200001254,526704.8590090649
866400040,506749.0094571919
305000170,641083.231555261
2260800110,857506.302081206
3442000127,635453.9345832207
5253300437,438638.37900274695
7576700150,900155.5297513508
5469501410,521432.97777223936
5104531120,651097.7988775807
723049434,342095.8126539711
622069006,1207928.824157501
2517101200,311050.19443044753
8159620160,251440.14998879714
5561300640,428232.5184898083
3317010130,222723.2047805798
4364200250,412627.4496204348
8732300060,734486.753074519
5603700025,849934.4643336035
3585900190,799056.3375682516
3996900575,266570.7351790748
8731801260,232026.9377773519
3810000860,330375.95316227135
5700003585,2164076.950575689
6332000050,489375.355809624
9286100250,434378.41529394855
9471201110,857503.6669725782
9290800050,520251.69562656706
7300200400,625092.8124341329
526069024,877924.2164290418
1454600156,902521.2939504134
3904980360,511725.7793049006
2626119062,358418.10806936276
8651730290,452847.7837612182
7611200195,694309.7025458107
1919800260,553590.0217657102
6632900354,305439.3245974797
3972900195,327216.3153659718
5151600170,271248.4806798659
7016000440,475294.6597298283
871000435,722103.9943204175
9578060540,507550.7182215053
2332700060,975878.255236435
766000240,268793.531063197
4363700200,309406.1575291
7100000250,334860.3691224804
2781250560,203403.21792360063
2781250100,352191.93012496136
5419800220,254534.96574738313
7147600245,249637.6563611873
2926069083,923990.76387459
6189200125,813168.7881918381
9542830160,290915.343220973
5152200020,273238.01092929044
9412900045,490841.83622904815
6600410480,209904.06785494095
6979970080,579449.1322411221
5636010280,264515.40352417424
1732801300,721774.055993183
5561401530,474207.1714208364
9578500510,354240.65432249097
7304300906,326150.1101483597
1223089077,590783.471515639
721049207,280528.82525168644
8691330310,847498.7248031553
1523069204,442954.75395865255
3188100105,621955.4143317967
6608500290,436989.81963630667
2891400410,354075.3785147165
7663700551,321027.0362157264
5413200140,257548.91375255364
425069139,599956.8844908398
6713700155,368581.3078325137
2767603505,486683.77791778557
7789000080,256132.26510630222
9211500620,206523.99638585793
3750604417,202285.9204389187
7922800320,513547.3314794221
1471620240,351266.018190962
2222059052,362972.3328082492
9551200270,1029445.7361627041
2767603160,543892.6033133644
9406710060,385063.72472672747
8929000250,370150.7437404108
5538300120,437048.44925911183
2223069120,468287.791887979
1652500060,1628992.7803703442
8564500240,434006.6684809623
3629700120,649086.4503848384
3943600070,409133.1563545695
4171200025,294765.05528019543
2425049063,2825686.7001159755
9828701650,409745.12028289394
3581000340,355932.03303320974
8100900015,377802.71686480974
2125059161,971331.0525009967
304000380,197087.84596776796
8146200070,1500538.5935898016
686530170,568613.7187764442
2917200645,443583.4464425861
9547200530,878696.7929238065
2122059199,399575.1916530342
1150000740,631260.8073295425
5706200060,350919.68190512195
9265410010,240436.63403415115
4083800555,528645.4696527123
6152900332,349685.171965216
2520900301,220236.3425453613
9828200790,490615.4909924989
1657530180,286420.388005393
7471900045,243455.92832310853
9828200460,412578.6726847025
1775900140,431184.1002529369
6139800430,462145.80744890135
7214400005,488541.76316937845
5332200026,505808.6903280278
9510970300,809307.05043106
2540830020,409722.63414862985
3392100140,201609.9619985488
1326069191,370426.9467966205
2125059112,1377782.1073961922
859000022,350430.56035682885
8854100350,650726.6342743366
121059007,256303.287240772
7977201707,495884.41051678814
3859900060,2465242.385762168
8815400735,712388.3236220711
705700530,324471.2204396009
6600780130,364997.624003084
6378500105,406697.33374699455
8143000310,436836.0538227594
2877102330,712750.0979658896
3526039074,647930.0691173533
2115510300,248336.51101590626
3024059014,1530943.9062431096
2141330360,633991.8325551257
546000400,504054.91746951937
2071500011,414039.4695350079
7972000240,232927.23861896934
7016200460,437434.8612527329
6204200180,444237.3986908373
1552100135,1010050.1832986256
88000173,405852.46001092094
2581900235,769962.4360259691
9211500560,213195.3800871458
621069218,438936.92504362226
1321970240,293204.0956635642
798000630,288963.2436289107
421000285,265568.40568983083
2824600180,908172.1163294641
3832051140,314854.09445686534
1237500105,706788.4533792057
8802400906,250106.82419437176
3166900270,388685.22537832084
3682000060,362895.26778561855
5469700020,273586.0952673469
1245001820,660028.8581150715
9547205660,580717.4580668039
7974700122,709409.6344881314
